koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
1.0000,0,0,0,0,0.0000,0.0000,0.3037,0.4224,4.7306990,35.0839200,43.70,3,526,1,0.95200,292.642360,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.110,11.956,0.002,19.509507300,44.08773500,0.65000,0.23000,-2.900000e-04,-2.000000e-04,0.0700,-0.0500,0.0900,0.0700,-0.1800,0.1900
1.0000,0,0,0,0,0.0000,0.0000,0.3037,0.4224,5.9724545,27.1630330,37.00,3,89,2,0.60720,292.642360,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.110,11.956,0.000,19.509492400,44.08785000,0.07000,0.66000,-2.000000e-05,-8.900000e-04,0.0400,-0.0800,0.0900,0.0000,-0.1700,0.1700
1.0000,0,0,0,0,0.0000,0.0000,0.3037,0.4224,4.2599545,22.2042640,29.30,3,235,3,0.35820,292.642360,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.110,11.956,0.916,19.509491000,44.08759000,0.01000,-0.28000,2.000000e-05,4.000000e-05,0.0200,0.0900,0.0900,-0.0400,-0.0700,0.0800
1.0000,0,0,0,0,0.0000,0.0000,0.3384,0.3803,6.9717007,36.3568500,42.60,1,76,1,0.31190,290.708400,42.237251,15.220,16.544,15.248,14.652,14.315,13.138,12.450,12.290,0.347,19.380538900,42.23726300,-0.81000,0.05000,3.100000e-04,2.300000e-04,-0.1010,-0.0950,0.1390,-0.5930,-0.0780,0.5980
0.9820,0,0,0,0,0.0000,0.0000,0.1860,0.5256,3.8352168,12.9072770,14.60,3,119,3,0.41510,293.351720,48.444641,14.531,15.054,14.469,14.307,14.205,13.280,12.895,12.874,0.004,19.556748000,48.44438000,-1.21000,-0.95000,2.400000e-04,1.500000e-04,0.1600,-0.4800,0.5100,0.1600,-0.5500,0.5700
0.0000,0,0,0,0,0.0000,0.0000,0.3020,0.3190,56.4436570,250.8172100,263.50,1,64,1,0.11580,292.782350,47.800629,14.877,15.326,14.809,14.685,14.556,13.679,13.355,13.299,0.005,19.518823400,47.80062600,-0.02200,-0.01300,5.900000e-04,-4.000000e-04,-0.0070,-0.0480,0.0490,0.0540,-0.0700,0.0890
0.9670,0,0,0,0,0.0000,0.0000,0.1860,0.5256,4.0675970,16.1448960,17.10,3,179,2,0.91160,293.351720,48.444641,14.531,15.054,14.469,14.307,14.205,13.280,12.895,12.874,0.181,19.556788000,48.44445000,0.24000,-0.69000,-4.000000e-05,1.000000e-04,0.3300,-0.5200,0.6100,0.3200,-0.6000,0.6800
0.9440,0,0,0,0,0.0000,0.0000,0.3218,0.2736,7.4408913,35.5686950,15.90,2,48,1,0.57720,295.933470,40.300571,12.345,12.404,12.325,12.366,12.398,11.725,11.629,11.583,0.625,19.728897100,40.30057400,-0.04000,0.01000,-3.200000e-05,2.500000e-05,-0.2000,0.2500,0.3200,-0.1100,0.4300,0.4400
0.9990,0,0,0,0,0.0000,0.0000,0.2240,0.4695,9.0577340,34.7783300,39.70,1,27,1,0.53140,283.596680,45.407879,15.041,15.555,14.973,14.821,14.771,13.838,13.458,13.373,0.001,18.906443000,45.40803000,-0.11000,0.55000,5.000000e-05,-6.400000e-04,-0.0300,0.1400,0.1400,0.0300,0.0600,0.0700
0.9890,0,0,0,0,0.0000,0.0000,0.3168,0.2958,4.9753275,23.7961770,25.20,2,181,1,0.71420,297.255040,40.548370,12.556,12.875,12.500,12.419,12.447,11.708,11.454,11.377,0.024,19.817008000,40.54866000,0.20000,1.05000,-3.900000e-05,-7.600000e-05,0.3900,-0.2700,0.4800,0.3900,-0.1300,0.4100
0.9960,0,0,0,0,0.0000,0.0000,0.2711,0.3858,6.8258430,26.3593080,27.00,2,35,1,0.07570,295.342710,46.602261,14.876,15.356,14.823,14.670,14.597,13.727,13.393,13.305,0.356,19.689526300,46.60216900,0.43000,-0.33000,-2.600000e-04,3.000000e-05,0.2500,0.3400,0.4200,0.3200,0.1600,0.3600
1.0000,0,0,0,0,0.0000,0.0000,0.0628,0.6908,4.6087112,33.0525930,30.00,1,553,1,0.72720,291.418640,39.127419,13.156,14.303,13.090,12.665,12.445,11.334,10.736,10.585,0.576,19.427913000,39.12739100,0.18000,-0.11000,-4.000000e-05,-7.000000e-06,-0.2500,-0.1000,0.2700,-0.2500,-0.3300,0.4100
0.9980,0,1,0,0,0.0000,0.0000,0.2622,0.4035,4.2764206,34.0275700,42.60,1,523,1,0.00000,296.050420,42.113239,15.601,16.181,15.511,15.352,15.188,14.287,13.840,13.783,0.009,19.736673600,42.11332600,-0.82000,0.31000,3.300000e-04,-2.700000e-04,0.1700,0.3500,0.3900,-0.0800,0.2600,0.2700
1.0000,0,0,0,0,0.0000,0.0000,0.2844,0.3661,4.7223710,31.3810160,39.80,1,163,1,0.01460,290.601140,44.556381,14.136,14.561,14.069,13.954,13.905,13.007,12.762,12.693,0.018,19.373422700,44.55628200,0.49000,-0.35000,-1.530000e-04,9.000000e-05,0.2100,0.0100,0.2100,0.1600,0.1700,0.2300
0.0000,0,1,0,0,0.0000,0.0000,0.3020,0.3190,30.6831070,202.9567600,183.30,1,107,1,0.12380,293.196200,42.370628,14.384,14.788,14.324,14.211,14.179,13.282,12.989,12.943,0.000,19.546409300,42.37063000,-0.18600,0.00200,5.900000e-04,-3.500000e-04,-0.0010,0.0550,0.0550,-0.0050,-0.0150,0.0150
0.4600,0,1,0,0,0.0000,0.0000,0.2889,0.3511,32.8512540,302.6230000,36.20,1,759,1,0.96720,296.305730,41.317120,15.505,15.999,15.432,15.293,15.156,14.241,13.861,13.823,0.000,19.753712290,41.31709580,-0.07000,-0.08700,-3.900000e-03,2.000000e-03,0.0520,-0.0120,0.0530,0.0660,-0.0740,0.0990
1.0000,0,0,0,0,0.0000,0.0000,0.2291,0.4603,44.3355370,296.1361400,159.20,1,139,1,0.32250,285.268590,48.560009,12.394,12.895,12.350,12.179,12.119,11.211,10.879,10.806,0.002,19.017899020,48.55993260,-0.24900,-0.27900,6.000000e-05,-1.500000e-04,-0.0070,0.0050,0.0080,-0.1900,-0.4000,0.4430
1.0000,0,0,0,0,0.0000,0.0000,0.2043,0.4966,11.7111890,65.0348300,16.50,1,94,1,0.01530,288.471440,40.269791,14.625,15.262,14.568,14.352,14.233,13.269,12.854,12.807,0.000,19.231432600,40.26979700,0.11000,0.02000,-5.000000e-05,4.500000e-04,0.0160,-0.1010,0.1020,0.0830,0.0120,0.0840
1.0000,0,0,0,0,0.0000,0.0000,0.2602,0.4096,12.3118270,94.7253600,59.50,1,258,1,0.30510,292.530820,49.061710,13.345,13.742,13.285,13.175,13.156,12.284,11.975,11.958,0.175,19.502055700,49.06168700,0.05900,-0.08200,-7.400000e-05,-2.900000e-05,0.1130,0.0600,0.1290,0.0820,0.0000,0.0830
1.0000,0,0,0,0,0.0000,0.0000,0.1860,0.5256,6.4208120,38.4338800,44.30,1,168,1,0.04910,281.582920,47.233631,14.425,15.135,14.356,14.120,14.004,12.965,12.522,12.415,0.050,18.772170700,47.23367700,-0.86000,0.17000,1.300000e-04,-2.500000e-04,0.1300,-0.0300,0.1300,-0.1670,-0.3700,0.4100
0.9980,0,0,0,0,0.0000,0.0000,0.0656,0.6854,11.2458800,31.6829700,43.30,2,13,1,0.48140,285.253660,46.582191,14.897,15.858,14.819,14.485,14.296,13.213,12.636,12.530,0.000,19.016885300,46.58246600,-0.92000,0.99000,-1.020000e-03,9.100000e-04,3.9400,-2.8700,4.8700,0.2600,0.3800,0.4600
1.0000,0,1,0,0,0.0000,0.0000,0.2193,0.4785,137.0667700,2002.6260000,1176.60,1,724,1,0.72740,298.395260,47.815010,14.141,14.639,14.078,13.928,13.840,12.992,12.670,12.585,0.000,19.893021000,47.81504710,0.10870,0.13350,8.100000e-04,-1.007000e-02,-0.0110,0.0140,0.0170,-0.0090,-0.0660,0.0670
1.0000,0,0,0,0,0.0000,0.0000,0.2434,0.4341,9.5221240,32.6949420,38.70,1,44,1,0.10700,288.313320,46.771431,15.841,16.437,15.792,15.586,15.490,14.457,14.043,14.035,0.577,19.220902000,46.77162000,0.49000,0.69000,-6.400000e-04,0.000000e+00,0.0200,0.0000,0.0200,-0.0080,0.1900,0.1900
0.9890,0,0,0,0,0.0000,0.0000,0.3024,0.3288,12.8304240,33.8026120,43.40,2,12,1,0.05800,295.809300,40.008511,15.674,16.143,15.594,15.473,15.426,14.463,14.194,14.187,0.767,19.720619100,40.00849400,0.02000,-0.06000,-1.300000e-04,2.900000e-04,0.0960,-0.2000,0.2200,0.1190,-0.1200,0.1700
1.0000,0,0,0,0,0.0000,0.0000,0.1054,0.6323,6.6480830,32.6880570,40.10,1,50,1,0.88310,284.969670,39.360291,14.649,15.604,14.590,14.240,14.047,12.976,12.397,12.269,0.025,18.997979100,39.36013000,0.04000,-0.57000,-3.800000e-04,2.600000e-04,-0.1300,0.1500,0.2000,-0.1700,0.3200,0.3600
0.0000,0,1,0,0,0.0000,0.0000,0.2826,0.3729,9.2738700,39.8884430,44.90,1,75,1,0.00980,299.651700,40.545681,15.838,16.420,15.769,15.589,15.504,14.589,14.252,14.130,0.000,19.976754800,40.54477200,-1.03000,-3.27000,-1.380000e-03,-3.800000e-03,-0.2500,0.9900,1.0200,-0.0100,-0.2500,0.2500
0.9720,0,0,0,0,0.0000,0.0000,0.0628,0.6908,5.1115522,46.4903640,89.30,1,942,1,0.98660,283.717530,47.204449,13.590,14.686,13.546,13.121,12.921,11.767,11.166,11.003,0.000,18.914505000,47.20459000,0.11000,0.50000,-3.500000e-05,-1.270000e-04,-0.0290,0.0600,0.0700,0.0800,0.0230,0.0800
1.0000,0,0,0,0,0.0000,0.0000,0.1959,0.5086,13.0861140,40.5637400,53.40,1,15,1,0.74280,292.672550,46.377419,14.031,14.650,13.970,13.766,13.643,12.654,12.213,12.150,0.691,19.511496200,46.37733300,-0.26000,-0.31000,7.000000e-05,-1.000000e-04,0.1470,0.1200,0.1900,0.0010,-0.2400,0.2400
1.0000,0,0,0,0,0.0000,0.0000,0.2521,0.4210,5.7714825,29.4371030,25.30,1,98,1,0.75680,295.204900,42.559681,15.164,15.774,15.117,14.903,14.799,13.833,13.412,13.332,0.368,19.680324500,42.55971000,-0.09000,0.10000,-2.000000e-04,-1.600000e-04,-0.0300,0.0700,0.0800,-0.0100,0.0500,0.0500
1.0000,0,0,0,0,0.0000,0.0000,0.2676,0.3928,4.1656100,28.8526600,11.60,1,581,1,0.56560,290.486760,44.932621,13.090,13.560,13.048,12.888,12.837,11.956,11.628,11.569,0.447,19.365791400,44.93254400,0.26000,-0.27000,-3.900000e-05,1.300000e-05,-0.0500,-0.0800,0.0900,-0.0300,-0.2400,0.2400
1.0000,0,0,0,0,0.0000,0.0000,0.2865,0.3556,4.9206853,21.8114720,24.70,2,43,1,0.03260,299.526000,46.899261,14.550,15.113,14.518,14.309,14.210,13.242,12.895,12.827,0.008,19.968397000,46.89954000,-0.10000,1.00000,1.800000e-04,-4.800000e-04,0.0000,0.1300,0.1300,-0.0200,0.2100,0.2100
1.0000,0,0,0,0,0.0000,0.0000,0.2676,0.3928,4.6044135,26.0022140,34.20,1,97,1,0.85760,297.452150,41.558128,15.624,16.179,15.578,15.386,15.309,14.336,13.977,13.924,0.012,19.830122400,41.55807500,-0.82000,-0.20000,6.600000e-04,1.500000e-04,-0.1900,0.0800,0.2100,0.0800,-0.0200,0.0900
0.9990,0,0,0,0,0.0000,0.0000,0.2240,0.4695,140.0166800,1576.3700000,1315.80,1,341,1,0.30500,294.865510,46.285851,15.127,15.692,15.061,14.885,14.803,13.927,13.550,13.469,0.000,19.657702940,46.28579720,0.10970,-0.18990,1.910000e-03,9.000000e-04,-0.0110,-0.0200,0.0230,-0.1220,-0.0910,0.1520
0.9960,0,0,0,0,0.0000,0.0000,0.1554,0.5738,11.6317930,33.0381050,42.10,1,13,1,0.95980,294.595790,45.875031,15.498,16.500,15.493,15.068,14.843,13.729,13.133,13.005,0.155,19.639704800,45.87496000,-0.52000,-0.25000,3.600000e-04,4.100000e-04,-0.2100,0.1900,0.2800,-0.4600,0.3300,0.5600
1.0000,0,0,0,0,0.0000,0.0000,0.1530,0.5684,13.8730200,85.9739400,50.30,3,290,1,0.88240,286.635530,39.488621,13.260,14.025,13.172,12.932,12.813,11.728,11.259,11.140,0.000,19.109121800,39.48816100,3.63000,-1.65100,6.960000e-04,-2.570000e-04,-6.1300,2.9300,6.8000,-0.0220,0.0900,0.0890
1.0000,0,0,0,0,0.0000,0.0000,0.2396,0.4415,10.8129120,80.5856550,43.10,3,189,1,0.49160,288.811950,39.770660,13.828,14.380,13.758,13.591,13.540,12.631,12.315,12.208,0.088,19.254128000,39.77068400,-0.05000,0.09000,6.000000e-05,-9.900000e-05,-0.0100,0.0530,0.0500,0.0500,0.0570,0.0740
0.9900,0,0,0,0,0.0000,0.0000,0.1530,0.5684,125.1550900,785.5199600,871.40,1,78,1,0.00620,290.833130,38.184349,14.018,14.747,13.950,13.706,13.564,12.536,12.058,11.959,0.078,19.388880990,38.18422000,0.21200,-0.46800,1.300000e-04,-1.900000e-04,0.0030,0.0140,0.0150,0.2580,-0.4470,0.5160
1.0000,0,0,0,0,0.0000,0.0000,0.2396,0.4415,7.4163427,27.7226300,21.60,3,44,3,0.90460,288.811950,39.770660,13.828,14.380,13.758,13.591,13.540,12.631,12.315,12.208,0.034,19.254129400,39.77056300,0.01000,-0.35000,1.000000e-05,1.800000e-04,0.0200,-0.1600,0.1700,0.0800,-0.1900,0.2100
1.0000,0,0,0,0,0.0000,0.0000,0.2396,0.4415,5.5363820,39.2100940,25.60,3,296,2,0.89880,288.811950,39.770660,13.828,14.380,13.758,13.591,13.540,12.631,12.315,12.208,0.343,19.254127900,39.77061100,-0.06000,-0.18000,2.300000e-05,4.700000e-05,-0.1000,-0.3500,0.3600,-0.0400,-0.3400,0.3400
1.0000,0,0,0,0,0.0000,0.0000,0.1496,0.5738,7.8000990,35.1904400,41.20,2,69,1,0.63560,299.268040,45.227428,15.434,16.570,15.357,14.947,14.651,13.513,12.845,12.693,0.002,19.951232500,45.22724700,1.13000,-0.66000,-1.060000e-03,2.500000e-04,0.0600,0.0000,0.0600,0.2800,-0.4000,0.4900
1.0000,0,0,0,0,0.0000,0.0000,0.1496,0.5738,4.6012893,18.0041800,20.60,2,183,2,0.15910,299.268040,45.227428,15.434,16.570,15.357,14.947,14.651,13.513,12.845,12.693,0.005,19.951168000,45.22736000,-1.32000,-0.27000,8.300000e-04,-1.000000e-04,-0.1300,-0.3600,0.3800,0.1000,-0.7400,0.7500
1.0000,0,0,0,0,0.0000,0.0000,0.2329,0.4554,5.3437767,22.7790160,38.80,2,94,2,0.05670,297.938200,46.881401,14.498,14.987,14.457,14.289,14.208,13.362,13.031,12.928,0.504,19.862558000,46.88131000,0.42000,-0.33000,-1.400000e-04,1.000000e-05,0.2000,-0.2700,0.3400,0.2600,-0.4700,0.5400
0.8540,0,0,0,0,0.0000,0.0000,0.1496,0.5738,14.4900310,38.0389250,40.10,1,15,1,0.63350,297.090670,49.626572,15.187,16.262,15.141,14.726,14.473,13.329,12.720,12.611,0.441,19.806039600,49.62662100,-0.15000,0.18000,6.900000e-04,-5.000000e-05,0.0500,0.0800,0.0900,-0.1100,-0.0300,0.1100
1.0000,0,0,0,0,0.0000,0.0000,0.1530,0.5684,6.8724933,32.3480450,35.10,1,66,1,0.17820,284.430300,47.641781,13.389,14.165,13.320,13.057,12.923,11.899,11.381,11.274,0.005,18.962041400,47.64180000,0.80000,0.07000,-2.600000e-04,-6.400000e-05,0.0900,0.0700,0.1200,0.1900,-0.1600,0.2500
1.0000,0,0,0,0,0.0000,0.0000,0.1496,0.5738,5.5919370,26.2896750,32.70,2,125,1,0.66340,289.352020,46.973728,15.389,16.504,15.334,14.912,14.690,13.540,12.907,12.821,0.204,19.290153000,46.97368000,0.69000,-0.19000,-4.800000e-04,-2.000000e-05,0.0900,-0.0600,0.1100,0.2800,-0.2700,0.3900
,0,0,0,0,,,,,,,,2,,,,289.352020,46.973728,15.389,16.504,15.334,14.912,14.690,13.540,12.907,12.821,,,,,,,,,,,,,
0.9980,0,0,0,0,0.0000,0.0000,0.2638,0.4046,69.0760300,186.2157000,190.10,1,10,1,0.45220,287.970310,47.972099,14.989,15.384,14.937,14.820,14.788,13.909,13.624,13.586,0.000,19.198017100,47.97203500,-0.15200,-0.23300,8.000000e-04,1.400000e-03,-0.0310,0.0100,0.0320,-0.1290,0.0150,0.1300
0.0000,0,0,1,0,0.0000,0.0000,0.3058,0.3071,4.1828210,34.1193960,41.20,1,1119,1,0.96960,298.217650,40.341019,14.029,14.442,13.981,13.852,13.782,12.906,12.640,12.579,0.000,19.881204800,40.34029000,1.18000,-2.61000,-6.000000e-05,3.290000e-04,1.2300,-2.5800,2.8600,1.4200,-2.7400,3.0900
1.0000,0,0,0,0,0.0000,0.0000,0.1959,0.5086,5.8538103,34.4950140,43.50,2,124,1,0.45270,286.006740,38.009541,15.409,16.077,15.345,15.123,15.034,13.990,13.556,13.440,0.000,19.067138000,38.00927000,0.94000,-0.97000,1.450000e-03,5.000000e-05,-3.5200,0.1200,3.5300,0.2500,0.0800,0.2700
1.0000,0,0,0,0,0.0000,0.0000,0.2602,0.4096,5.3136487,25.7589840,23.30,2,113,1,0.68780,290.328670,37.723110,13.982,14.432,13.943,13.790,13.722,12.911,12.609,12.528,0.003,19.355236200,37.72303000,-0.36000,-0.27000,2.000000e-04,-3.300000e-04,-0.1700,-0.0200,0.1700,-0.1700,-0.1100,0.2000
1.0000,0,0,0,0,0.0000,0.0000,0.1611,0.5575,3.9344570,25.2444500,27.20,1,301,1,0.50040,289.220210,41.706478,15.484,16.236,15.438,15.162,15.064,13.993,13.427,13.351,0.313,19.281355000,41.70645000,0.33000,-0.10000,-2.800000e-04,6.000000e-05,0.1900,-0.0100,0.1900,0.2300,-0.0600,0.2400
1.0000,0,0,0,0,0.0000,0.0000,0.2555,0.4191,5.0398316,30.5031930,8.90,2,225,1,0.88510,293.676480,44.615582,14.746,15.201,14.676,14.551,14.461,13.584,13.283,13.176,0.228,19.578421800,44.61559800,-0.39000,0.06000,1.700000e-04,-1.000000e-05,0.1100,0.1900,0.2200,0.0800,0.3000,0.3100
1.0000,0,0,0,0,0.0000,0.0000,0.2555,0.4191,4.8517017,23.2137580,6.80,2,103,2,0.70020,293.676480,44.615582,14.746,15.201,14.676,14.551,14.461,13.584,13.283,13.176,0.919,19.578429500,44.61560000,-0.09000,0.08000,5.000000e-05,-1.000000e-05,-0.2600,0.1900,0.3200,-0.2600,0.3200,0.4100
0.9990,0,0,0,0,0.0000,0.0000,0.2291,0.4603,4.3451540,22.1372320,27.70,1,103,1,0.22910,297.954160,44.667480,15.150,15.821,15.097,14.862,14.753,13.715,13.379,13.244,0.003,19.863600000,44.66736000,-0.39000,-0.43000,2.100000e-04,4.000000e-04,0.0200,-0.3900,0.3900,-0.1200,-0.3500,0.3700
0.9900,0,0,0,0,0.0000,0.0000,0.2240,0.4695,7.7885275,28.8888740,37.50,1,32,1,0.27650,286.025180,39.630932,14.632,15.144,14.593,14.413,14.309,13.436,13.088,12.964,0.063,19.068343100,39.63080000,-0.12000,-0.48000,8.000000e-05,2.900000e-04,-0.3400,-0.1300,0.3600,-0.2700,-0.0800,0.2800
0.9720,0,0,0,0,0.0000,0.0000,0.2910,0.3469,23.9131760,66.1609700,43.50,1,16,1,0.31250,294.743320,43.461208,12.487,12.826,12.429,12.342,12.292,11.544,11.239,11.264,0.000,19.649559100,43.46111600,0.18000,-0.34000,-1.000000e-05,2.500000e-04,0.1200,-0.0400,0.1300,0.2200,-0.1300,0.2500
0.3710,0,0,0,0,0.0000,0.0000,0.2602,0.4096,11.5080490,54.0109670,62.20,2,103,1,0.14260,294.453860,44.145973,12.706,13.248,12.653,12.474,,11.621,11.300,11.249,0.025,19.630241600,44.14579200,-0.58000,-0.65000,1.330000e-04,-3.000000e-05,-0.1300,-0.1600,0.2100,-0.4600,-0.8800,1.0000
0.4040,0,0,0,0,0.0000,0.0000,0.2602,0.4096,6.5839796,52.8134730,65.60,2,271,2,0.19520,294.453860,44.145973,12.706,13.248,12.653,12.474,,11.621,11.300,11.249,0.000,19.630246400,44.14560600,-0.40000,-1.32000,3.400000e-05,1.320000e-04,-0.1910,-0.1200,0.2200,-0.5400,-0.8400,1.0000
0.0000,1,0,0,0,0.0000,0.0000,0.3243,0.2367,26.9337220,75.8171200,118.90,1,16,1,0.97150,291.246830,44.000420,13.360,13.481,13.320,13.348,13.380,12.618,12.516,12.494,0.238,19.416456800,44.00038200,0.05700,-0.13700,0.000000e+00,0.000000e+00,0.1900,0.1100,0.2200,0.1100,0.0700,0.1300
0.0000,0,1,0,0,0.0000,0.0000,0.2600,0.4133,16.2906000,263.3878800,329.70,1,1651,1,0.99710,290.126530,41.601082,13.742,14.115,13.696,13.582,13.545,12.670,12.388,12.325,0.000,19.341769150,41.60076610,0.04600,-1.13000,-1.110000e-04,-4.360000e-04,0.0560,0.4260,0.4300,0.0960,0.0330,0.1010
1.0000,0,0,0,0,0.0000,0.0000,0.1959,0.5086,8.3704260,55.3116650,54.10,1,137,1,0.34920,287.256680,46.066769,13.766,14.327,13.695,13.525,13.435,12.495,12.115,12.041,0.003,19.150442100,46.06666000,-0.15000,-0.40000,6.000000e-05,1.900000e-04,0.0180,-0.0900,0.0900,-0.0100,-0.1600,0.1600
1.0000,0,0,0,0,0.0000,0.0000,0.3016,0.3403,9.9099910,34.7578050,39.30,1,33,1,0.00810,286.223240,38.258171,12.988,13.345,12.926,12.835,12.807,11.970,11.753,11.692,0.273,19.081544200,38.25805000,-0.19000,-0.45000,5.000000e-05,1.500000e-04,0.0100,0.1800,0.1800,0.0200,0.2400,0.2400
1.0000,0,0,0,0,0.0000,0.0000,0.1630,0.5825,9.8022240,42.7760050,48.50,1,49,1,0.03760,292.614110,44.394661,15.967,17.509,16.105,15.306,14.871,13.587,12.893,12.729,0.000,19.507622500,44.39460700,0.61000,-0.19000,-5.200000e-03,2.600000e-03,0.1610,-0.0300,0.1600,0.1800,0.0800,0.1900
1.0000,0,0,0,0,0.0000,0.0000,0.2589,0.4639,4.9678020,35.5534500,83.70,1,1163,1,0.65940,289.072240,47.407070,14.440,15.854,14.506,13.835,13.482,12.264,11.611,11.453,0.001,19.271466700,47.40699400,-0.56000,-0.27000,2.300000e-04,-5.200000e-05,-0.0150,0.0410,0.0440,-0.1910,-0.2730,0.3340
0.2690,0,1,0,0,0.0000,0.0000,0.3061,0.3279,231.3812300,2739.5085000,1765.20,1,284,1,0.13940,283.166320,45.403061,12.291,12.556,12.231,12.178,12.191,11.336,11.151,11.068,0.000,18.877756442,45.40307393,0.09260,0.05020,-1.300000e-04,-1.000000e-05,0.0100,-0.0020,0.0100,0.1330,-0.0320,0.1370
1.0000,0,0,0,0,0.0000,0.0000,0.2570,0.4213,56.1082600,736.8108500,775.00,1,415,1,0.79950,300.102360,45.762138,14.678,15.300,14.629,14.411,14.309,13.340,12.969,12.878,0.000,20.006840300,45.76230970,0.64000,0.61100,1.240000e-03,4.010000e-03,0.0110,-0.1660,0.1660,-0.0070,0.2200,0.2200
0.0000,0,0,1,1,0.0000,0.0000,0.2602,0.4096,4.9894986,12.5880830,17.70,2,157,2,0.39630,290.328670,37.723110,13.982,14.432,13.943,13.790,13.722,12.911,12.609,12.528,0.000,19.355106000,37.73414000,-5.94000,39.70000,9.160000e-04,-6.210000e-03,2.0800,-0.5900,2.1600,1.9600,-0.7130,2.0800
0.9920,0,0,0,0,0.0000,0.0000,0.1507,0.5775,11.6884380,29.3332710,36.10,2,23,1,0.55630,289.029750,49.769711,14.520,15.111,14.444,14.267,14.201,13.243,12.897,12.762,0.073,19.268652000,49.76953000,0.08000,-0.65000,-7.000000e-05,4.900000e-04,0.2300,-0.1600,0.2800,0.1500,-0.1000,0.1800
,0,0,0,0,0.0000,0.0000,0.2288,0.4637,,,6.10,2,,,,289.029750,49.769711,14.520,15.111,14.444,14.267,14.201,13.243,12.897,12.762,,,,,,,,,,,,,
1.0000,0,0,0,0,0.0000,0.0000,0.2622,0.4035,6.3641887,35.3394500,38.10,1,137,1,0.70520,283.344270,48.223911,14.469,14.920,14.337,14.275,14.196,13.155,12.769,12.765,0.000,18.889572500,48.22349700,-1.64000,-1.49000,-4.400000e-04,-4.450000e-04,3.0700,2.6500,4.0600,-0.0100,0.3300,0.3300
0.0000,0,1,1,0,0.0000,0.0000,0.1959,0.5086,6.8134220,31.5369830,30.60,1,50,1,0.24480,295.849000,46.181290,15.551,16.296,15.488,15.232,15.057,14.068,13.591,13.497,0.000,19.723239000,46.18099200,-1.01000,-1.07000,2.160000e-03,9.100000e-04,-0.9000,-1.4600,1.7100,-0.8000,-1.6200,1.8000
1.0000,0,0,0,0,0.0000,0.0000,0.3030,0.3166,6.2069690,29.9711970,43.50,3,73,1,0.89580,285.419620,39.706108,13.781,14.185,13.734,13.608,13.570,12.718,12.450,12.393,0.126,19.027963400,39.70602200,-0.44000,-0.32000,1.150000e-04,6.000000e-05,0.0100,0.2500,0.2500,-0.0600,0.2400,0.2400
0.9980,0,0,0,0,0.0000,0.0000,0.3030,0.3166,5.5324717,24.6007880,38.10,3,52,2,0.88610,285.419620,39.706108,13.781,14.185,13.734,13.608,13.570,12.718,12.450,12.393,0.440,19.027967100,39.70611700,-0.29000,0.02000,5.000000e-05,-7.000000e-05,0.0300,0.5600,0.5600,-0.0200,0.5500,0.5500
0.9960,0,0,0,0,0.0000,0.0000,0.3030,0.3166,5.0229830,12.0751800,19.90,3,111,3,0.35230,285.419620,39.706108,13.781,14.185,13.734,13.608,13.570,12.718,12.450,12.393,0.000,19.027974000,39.70656000,-0.02000,1.63000,-1.700000e-05,-2.230000e-04,-0.4400,0.3700,0.5700,-0.4800,0.3600,0.6000
1.0000,0,0,0,0,0.0000,0.0000,0.2889,0.3511,4.8622804,32.9517900,22.50,1,487,1,0.96230,296.230010,50.275230,13.263,13.594,13.210,13.121,13.100,12.210,11.980,11.934,0.002,19.748670300,50.27540900,0.10000,0.65000,2.300000e-05,-9.300000e-05,0.1600,-0.1000,0.1900,0.2100,-0.0800,0.2300
0.0000,0,1,0,0,0.0000,0.0000,0.2337,0.4535,209.7876400,1241.3210000,1281.90,1,72,1,0.13430,295.033540,46.600151,16.147,16.825,16.103,15.856,15.691,14.655,14.166,13.958,0.122,19.668909550,46.60023090,0.23200,0.29100,1.100000e-03,-1.000000e-04,-0.0030,0.0050,0.0060,0.2120,0.2990,0.3670
1.0000,0,0,0,0,0.0000,0.0000,0.3215,0.3232,10.0215430,63.1081620,54.00,1,94,1,0.78010,292.171170,40.811378,12.538,12.708,12.481,12.453,12.493,11.757,11.601,11.544,0.000,19.478078300,40.81139000,0.01200,0.03500,1.300000e-04,2.900000e-05,0.1700,-0.0100,0.1700,0.2500,0.0300,0.2600
